Region,State,Pincode,Year,Quarter,Registered_user
Eastern Region,Sikkim,737132,2018,Q1,2313
Eastern Region,Sikkim,737135,2018,Q1,1769
Eastern Region,Sikkim,737134,2018,Q1,1743
Eastern Region,Sikkim,737126,2018,Q1,1175
Eastern Region,Sikkim,737113,2018,Q1,1019
Eastern Region,Sikkim,737120,2018,Q1,994
Eastern Region,Sikkim,737136,2018,Q1,931
Eastern Region,Sikkim,737103,2018,Q1,856
Eastern Region,Sikkim,737101,2018,Q2,4767
Eastern Region,Sikkim,737102,2018,Q2,3632
Eastern Region,Sikkim,737132,2018,Q2,3280
Eastern Region,Sikkim,737134,2018,Q2,2541
Eastern Region,Sikkim,737135,2018,Q2,2447
Eastern Region,Sikkim,737126,2018,Q2,1652
Eastern Region,Sikkim,737120,2018,Q2,1495
Eastern Region,Sikkim,737113,2018,Q2,1414
Eastern Region,Sikkim,737136,2018,Q2,1257
Eastern Region,Sikkim,737103,2018,Q2,1181
Eastern Region,Sikkim,737101,2018,Q3,6302
Eastern Region,Sikkim,737102,2018,Q3,4818
Eastern Region,Sikkim,737132,2018,Q3,4053
Eastern Region,Sikkim,737134,2018,Q3,3387
Eastern Region,Sikkim,737135,2018,Q3,3199
Eastern Region,Sikkim,737126,2018,Q3,2325
Eastern Region,Sikkim,737120,2018,Q3,2052
Eastern Region,Sikkim,737113,2018,Q3,1970
Eastern Region,Sikkim,737103,2018,Q3,1626
Eastern Region,Sikkim,737136,2018,Q3,1612
Eastern Region,Sikkim,737101,2018,Q4,8184
Eastern Region,Sikkim,737102,2018,Q4,6096
Eastern Region,Sikkim,737132,2018,Q4,4951
Eastern Region,Sikkim,737134,2018,Q4,4401
Eastern Region,Sikkim,737135,2018,Q4,4040
Eastern Region,Sikkim,737126,2018,Q4,3058
Eastern Region,Sikkim,737120,2018,Q4,2748
Eastern Region,Sikkim,737113,2018,Q4,2604
Eastern Region,Sikkim,737103,2018,Q4,2161
Eastern Region,Sikkim,737136,2018,Q4,1980
Eastern Region,Sikkim,737101,2019,Q1,9811
Eastern Region,Sikkim,737102,2019,Q1,7390
Eastern Region,Sikkim,737132,2019,Q1,5823
Eastern Region,Sikkim,737134,2019,Q1,5484
Eastern Region,Sikkim,737135,2019,Q1,4863
Eastern Region,Sikkim,737126,2019,Q1,3693
Eastern Region,Sikkim,737120,2019,Q1,3393
Eastern Region,Sikkim,737113,2019,Q1,3139
Eastern Region,Sikkim,737103,2019,Q1,2669
Eastern Region,Sikkim,737136,2019,Q1,2338
Eastern Region,Sikkim,737101,2019,Q2,11751
Eastern Region,Sikkim,737102,2019,Q2,8730
Eastern Region,Sikkim,737132,2019,Q2,6732
Eastern Region,Sikkim,737134,2019,Q2,6641
Eastern Region,Sikkim,737135,2019,Q2,5696
Eastern Region,Sikkim,737126,2019,Q2,4655
Eastern Region,Sikkim,737120,2019,Q2,3941
Eastern Region,Sikkim,737113,2019,Q2,3858
Eastern Region,Sikkim,737103,2019,Q2,3239
Eastern Region,Sikkim,737121,2019,Q2,2827
Eastern Region,Sikkim,737101,2019,Q3,13584
Eastern Region,Sikkim,737102,2019,Q3,9884
Eastern Region,Sikkim,737134,2019,Q3,7809
Eastern Region,Sikkim,737132,2019,Q3,7615
Eastern Region,Sikkim,737135,2019,Q3,6481
Eastern Region,Sikkim,737126,2019,Q3,5557
Eastern Region,Sikkim,737113,2019,Q3,4526
Eastern Region,Sikkim,737120,2019,Q3,4413
Eastern Region,Sikkim,737103,2019,Q3,3643
Eastern Region,Sikkim,737121,2019,Q3,3356
Eastern Region,Sikkim,737101,2019,Q4,15223
Eastern Region,Sikkim,737102,2019,Q4,11002
Eastern Region,Sikkim,737134,2019,Q4,8964
Eastern Region,Sikkim,737132,2019,Q4,8456
Eastern Region,Sikkim,737135,2019,Q4,7240
Eastern Region,Sikkim,737126,2019,Q4,6464
Eastern Region,Sikkim,737113,2019,Q4,5181
Eastern Region,Sikkim,737120,2019,Q4,4869
Eastern Region,Sikkim,737103,2019,Q4,3999
Eastern Region,Sikkim,737121,2019,Q4,3995
Eastern Region,Sikkim,737101,2020,Q1,17139
Eastern Region,Sikkim,737102,2020,Q1,12201
Eastern Region,Sikkim,737134,2020,Q1,10222
Eastern Region,Sikkim,737132,2020,Q1,9292
Eastern Region,Sikkim,737135,2020,Q1,8051
Eastern Region,Sikkim,737126,2020,Q1,7462
Eastern Region,Sikkim,737113,2020,Q1,5869
Eastern Region,Sikkim,737120,2020,Q1,5305
Eastern Region,Sikkim,737121,2020,Q1,4720
Eastern Region,Sikkim,737103,2020,Q1,4434
Eastern Region,Sikkim,737101,2020,Q2,19227
Eastern Region,Sikkim,737102,2020,Q2,13610
Eastern Region,Sikkim,737134,2020,Q2,11915
Eastern Region,Sikkim,737132,2020,Q2,10447
Eastern Region,Sikkim,737135,2020,Q2,9160
Eastern Region,Sikkim,737126,2020,Q2,8958
Eastern Region,Sikkim,737113,2020,Q2,6822
Eastern Region,Sikkim,737120,2020,Q2,5833
Eastern Region,Sikkim,737121,2020,Q2,5749
Eastern Region,Sikkim,737103,2020,Q2,4938
Eastern Region,Sikkim,737101,2020,Q3,21525
Eastern Region,Sikkim,737102,2020,Q3,15094
Eastern Region,Sikkim,737134,2020,Q3,13624
Eastern Region,Sikkim,737132,2020,Q3,11586
Eastern Region,Sikkim,737135,2020,Q3,10222
Eastern Region,Sikkim,737126,2020,Q3,10158
Eastern Region,Sikkim,737113,2020,Q3,7782
Eastern Region,Sikkim,737121,2020,Q3,6733
Eastern Region,Sikkim,737120,2020,Q3,6342
Eastern Region,Sikkim,737103,2020,Q3,5456
Eastern Region,Sikkim,737101,2020,Q4,23744
Eastern Region,Sikkim,737102,2020,Q4,16577
Eastern Region,Sikkim,737134,2020,Q4,15077
Eastern Region,Sikkim,737132,2020,Q4,12638
Eastern Region,Sikkim,737126,2020,Q4,11350
Eastern Region,Sikkim,737135,2020,Q4,11169
Eastern Region,Sikkim,737113,2020,Q4,8583
Eastern Region,Sikkim,737121,2020,Q4,7474
Eastern Region,Sikkim,737120,2020,Q4,6926
Eastern Region,Sikkim,737103,2020,Q4,5977
Eastern Region,Sikkim,737101,2021,Q1,25663
Eastern Region,Sikkim,737102,2021,Q1,17843
Eastern Region,Sikkim,737134,2021,Q1,16236
Eastern Region,Sikkim,737132,2021,Q1,13649
Eastern Region,Sikkim,737126,2021,Q1,12273
Eastern Region,Sikkim,737135,2021,Q1,12017
Eastern Region,Sikkim,737113,2021,Q1,9258
Eastern Region,Sikkim,737121,2021,Q1,8095
Eastern Region,Sikkim,737120,2021,Q1,7423
Eastern Region,Sikkim,737103,2021,Q1,6443
Eastern Region,Sikkim,737101,2021,Q2,27441
Eastern Region,Sikkim,737102,2021,Q2,19098
Eastern Region,Sikkim,737134,2021,Q2,17409
Eastern Region,Sikkim,737132,2021,Q2,14618
Eastern Region,Sikkim,737126,2021,Q2,13159
Eastern Region,Sikkim,737135,2021,Q2,12879
Eastern Region,Sikkim,737113,2021,Q2,9970
Eastern Region,Sikkim,737121,2021,Q2,8689
Eastern Region,Sikkim,737120,2021,Q2,7948
Eastern Region,Sikkim,737103,2021,Q2,6915
Eastern Region,Sikkim,737101,2021,Q3,29396
Eastern Region,Sikkim,737102,2021,Q3,20468
Eastern Region,Sikkim,737134,2021,Q3,18740
Eastern Region,Sikkim,737132,2021,Q3,15682
Eastern Region,Sikkim,737126,2021,Q3,14145
Eastern Region,Sikkim,737135,2021,Q3,13811
Eastern Region,Sikkim,737113,2021,Q3,10760
Eastern Region,Sikkim,737121,2021,Q3,9361
Eastern Region,Sikkim,737120,2021,Q3,8604
Eastern Region,Sikkim,737103,2021,Q3,7436
Eastern Region,Sikkim,737101,2021,Q4,31343
Eastern Region,Sikkim,737102,2021,Q4,21810
Eastern Region,Sikkim,737134,2021,Q4,20001
Eastern Region,Sikkim,737132,2021,Q4,16715
Eastern Region,Sikkim,737126,2021,Q4,15175
Eastern Region,Sikkim,737135,2021,Q4,14764
Eastern Region,Sikkim,737113,2021,Q4,11524
Eastern Region,Sikkim,737121,2021,Q4,10012
Eastern Region,Sikkim,737120,2021,Q4,9245
Eastern Region,Sikkim,737103,2021,Q4,7965
Eastern Region,Sikkim,737101,2022,Q1,33157
Eastern Region,Sikkim,737102,2022,Q1,23098
Eastern Region,Sikkim,737134,2022,Q1,21281
Eastern Region,Sikkim,737132,2022,Q1,17728
Eastern Region,Sikkim,737126,2022,Q1,16079
Eastern Region,Sikkim,737135,2022,Q1,15654
Eastern Region,Sikkim,737113,2022,Q1,12301
Eastern Region,Sikkim,737121,2022,Q1,10688
Eastern Region,Sikkim,737120,2022,Q1,9820
Eastern Region,Sikkim,737103,2022,Q1,8440
Eastern Region,Sikkim,737101,2022,Q2,34848
Eastern Region,Sikkim,737102,2022,Q2,24299
Eastern Region,Sikkim,737134,2022,Q2,22433
Eastern Region,Sikkim,737132,2022,Q2,18657
Eastern Region,Sikkim,737126,2022,Q2,16979
Eastern Region,Sikkim,737135,2022,Q2,16506
Eastern Region,Sikkim,737113,2022,Q2,13025
Eastern Region,Sikkim,737121,2022,Q2,11289
Eastern Region,Sikkim,737120,2022,Q2,10381
Eastern Region,Sikkim,737103,2022,Q2,8885
Eastern Region,Sikkim,737101,2022,Q3,36580
Eastern Region,Sikkim,737102,2022,Q3,25512
Eastern Region,Sikkim,737134,2022,Q3,23630
Eastern Region,Sikkim,737132,2022,Q3,19633
Eastern Region,Sikkim,737126,2022,Q3,17775
Eastern Region,Sikkim,737135,2022,Q3,17399
Eastern Region,Sikkim,737113,2022,Q3,13634
Eastern Region,Sikkim,737121,2022,Q3,11780
Eastern Region,Sikkim,737120,2022,Q3,10901
Eastern Region,Sikkim,737103,2022,Q3,9349
Eastern Region,Sikkim,737101,2022,Q4,38348
Eastern Region,Sikkim,737102,2022,Q4,26669
Eastern Region,Sikkim,737134,2022,Q4,24659
Eastern Region,Sikkim,737132,2022,Q4,20507
Eastern Region,Sikkim,737126,2022,Q4,18512
Eastern Region,Sikkim,737135,2022,Q4,18170
Eastern Region,Sikkim,737113,2022,Q4,14122
Eastern Region,Sikkim,737121,2022,Q4,12204
Eastern Region,Sikkim,737120,2022,Q4,11369
Eastern Region,Sikkim,737103,2022,Q4,9731
Southern Region,Tamil Nadu,600100,2018,Q1,19254
Southern Region,Tamil Nadu,602105,2018,Q1,17170
Southern Region,Tamil Nadu,641602,2018,Q1,17139
Southern Region,Tamil Nadu,635109,2018,Q1,16386
Southern Region,Tamil Nadu,600042,2018,Q1,16188
Southern Region,Tamil Nadu,600003,2018,Q1,16113
Southern Region,Tamil Nadu,600119,2018,Q1,15020
Southern Region,Tamil Nadu,600056,2018,Q1,14894
Southern Region,Tamil Nadu,600053,2018,Q1,13947
Southern Region,Tamil Nadu,600097,2018,Q1,13934
Southern Region,Tamil Nadu,600100,2018,Q2,26004
Southern Region,Tamil Nadu,641602,2018,Q2,24485
Southern Region,Tamil Nadu,602105,2018,Q2,23885
Southern Region,Tamil Nadu,635109,2018,Q2,23421
Southern Region,Tamil Nadu,600042,2018,Q2,21630
Southern Region,Tamil Nadu,600003,2018,Q2,21275
Southern Region,Tamil Nadu,600056,2018,Q2,20493
Southern Region,Tamil Nadu,600119,2018,Q2,19870
Southern Region,Tamil Nadu,635126,2018,Q2,19632
Southern Region,Tamil Nadu,600053,2018,Q2,19366
Southern Region,Tamil Nadu,600100,2018,Q3,32407
Southern Region,Tamil Nadu,641602,2018,Q3,32062
Southern Region,Tamil Nadu,602105,2018,Q3,30685
Southern Region,Tamil Nadu,635109,2018,Q3,30342
Southern Region,Tamil Nadu,600042,2018,Q3,27281
Southern Region,Tamil Nadu,600056,2018,Q3,25710
Southern Region,Tamil Nadu,635126,2018,Q3,25446
Southern Region,Tamil Nadu,600119,2018,Q3,25310
Southern Region,Tamil Nadu,600003,2018,Q3,25211
Southern Region,Tamil Nadu,600053,2018,Q3,24350
Southern Region,Tamil Nadu,600100,2018,Q4,42866
Southern Region,Tamil Nadu,641602,2018,Q4,41636
Southern Region,Tamil Nadu,602105,2018,Q4,40337
Southern Region,Tamil Nadu,635109,2018,Q4,39553
Southern Region,Tamil Nadu,600042,2018,Q4,35139
Southern Region,Tamil Nadu,600056,2018,Q4,34394
Southern Region,Tamil Nadu,635126,2018,Q4,33327
Southern Region,Tamil Nadu,600119,2018,Q4,32763
Southern Region,Tamil Nadu,600053,2018,Q4,32652
Southern Region,Tamil Nadu,600003,2018,Q4,31780
Southern Region,Tamil Nadu,600100,2019,Q1,51245
Southern Region,Tamil Nadu,641602,2019,Q1,49716
Southern Region,Tamil Nadu,602105,2019,Q1,48656
Southern Region,Tamil Nadu,635109,2019,Q1,48062
Southern Region,Tamil Nadu,600042,2019,Q1,41510
Southern Region,Tamil Nadu,600056,2019,Q1,41450
Southern Region,Tamil Nadu,635126,2019,Q1,40399
Southern Region,Tamil Nadu,600053,2019,Q1,39199
Southern Region,Tamil Nadu,600119,2019,Q1,38537
Southern Region,Tamil Nadu,600003,2019,Q1,38221
Southern Region,Tamil Nadu,600100,2019,Q2,59144
Southern Region,Tamil Nadu,641602,2019,Q2,58046
Southern Region,Tamil Nadu,635109,2019,Q2,56022
Southern Region,Tamil Nadu,602105,2019,Q2,55771
Southern Region,Tamil Nadu,600003,2019,Q2,51153
Southern Region,Tamil Nadu,600056,2019,Q2,48134
Southern Region,Tamil Nadu,635126,2019,Q2,47157
Southern Region,Tamil Nadu,600042,2019,Q2,47069
Southern Region,Tamil Nadu,600053,2019,Q2,45586
Southern Region,Tamil Nadu,600116,2019,Q2,43913
Southern Region,Tamil Nadu,641602,2019,Q3,66075
Southern Region,Tamil Nadu,600100,2019,Q3,65467
Southern Region,Tamil Nadu,635109,2019,Q3,63628
Southern Region,Tamil Nadu,602105,2019,Q3,62631
Southern Region,Tamil Nadu,600003,2019,Q3,60506
Southern Region,Tamil Nadu,600056,2019,Q3,54402
Southern Region,Tamil Nadu,635126,2019,Q3,53597
Southern Region,Tamil Nadu,600042,2019,Q3,51880
Southern Region,Tamil Nadu,600053,2019,Q3,50908
Southern Region,Tamil Nadu,600116,2019,Q3,49401
Southern Region,Tamil Nadu,641602,2019,Q4,75544
Southern Region,Tamil Nadu,600100,2019,Q4,72286
Southern Region,Tamil Nadu,635109,2019,Q4,72159
Southern Region,Tamil Nadu,602105,2019,Q4,70089
Southern Region,Tamil Nadu,600003,2019,Q4,67897
Southern Region,Tamil Nadu,600056,2019,Q4,60936
Southern Region,Tamil Nadu,635126,2019,Q4,60812
Southern Region,Tamil Nadu,600042,2019,Q4,56848
Southern Region,Tamil Nadu,600053,2019,Q4,56622
Southern Region,Tamil Nadu,600116,2019,Q4,55253
Southern Region,Tamil Nadu,641602,2020,Q1,85509
Southern Region,Tamil Nadu,635109,2020,Q1,80309
Southern Region,Tamil Nadu,600100,2020,Q1,78806
Southern Region,Tamil Nadu,602105,2020,Q1,77276
Southern Region,Tamil Nadu,600003,2020,Q1,74485
Southern Region,Tamil Nadu,635126,2020,Q1,67464
Southern Region,Tamil Nadu,600056,2020,Q1,67263
Southern Region,Tamil Nadu,600053,2020,Q1,62400
Southern Region,Tamil Nadu,600042,2020,Q1,61417
Southern Region,Tamil Nadu,600116,2020,Q1,60816
Southern Region,Tamil Nadu,641602,2020,Q2,95158
Southern Region,Tamil Nadu,635109,2020,Q2,87458
Southern Region,Tamil Nadu,600100,2020,Q2,83667
Southern Region,Tamil Nadu,602105,2020,Q2,82779
Southern Region,Tamil Nadu,600003,2020,Q2,77789
Southern Region,Tamil Nadu,635126,2020,Q2,73063
Southern Region,Tamil Nadu,600056,2020,Q2,72281
Southern Region,Tamil Nadu,600053,2020,Q2,67058
Southern Region,Tamil Nadu,600116,2020,Q2,65439
Southern Region,Tamil Nadu,600042,2020,Q2,64796
Southern Region,Tamil Nadu,641602,2020,Q3,107812
Southern Region,Tamil Nadu,635109,2020,Q3,97699
Southern Region,Tamil Nadu,602105,2020,Q3,90254
Southern Region,Tamil Nadu,600100,2020,Q3,90250
Southern Region,Tamil Nadu,600003,2020,Q3,81870
Southern Region,Tamil Nadu,635126,2020,Q3,80964
Southern Region,Tamil Nadu,600056,2020,Q3,78968
Southern Region,Tamil Nadu,600053,2020,Q3,73528
Southern Region,Tamil Nadu,600116,2020,Q3,71557
Southern Region,Tamil Nadu,600042,2020,Q3,69297
Southern Region,Tamil Nadu,641602,2020,Q4,121857
Southern Region,Tamil Nadu,635109,2020,Q4,110280
Southern Region,Tamil Nadu,602105,2020,Q4,100634
Southern Region,Tamil Nadu,600100,2020,Q4,98526
Southern Region,Tamil Nadu,635126,2020,Q4,90075
Southern Region,Tamil Nadu,600003,2020,Q4,87638
Southern Region,Tamil Nadu,600056,2020,Q4,87572
Southern Region,Tamil Nadu,600053,2020,Q4,81716
Southern Region,Tamil Nadu,600116,2020,Q4,79368
Southern Region,Tamil Nadu,600042,2020,Q4,75433
Southern Region,Tamil Nadu,641602,2021,Q1,132560
Southern Region,Tamil Nadu,635109,2021,Q1,119256
Southern Region,Tamil Nadu,602105,2021,Q1,109002
Southern Region,Tamil Nadu,600100,2021,Q1,105601
Southern Region,Tamil Nadu,635126,2021,Q1,97362
Southern Region,Tamil Nadu,600056,2021,Q1,94311
Southern Region,Tamil Nadu,600003,2021,Q1,93539
Southern Region,Tamil Nadu,600053,2021,Q1,88146
Southern Region,Tamil Nadu,600116,2021,Q1,85493
Southern Region,Tamil Nadu,600042,2021,Q1,80853
Southern Region,Tamil Nadu,641602,2021,Q2,141899
Southern Region,Tamil Nadu,635109,2021,Q2,127444
Southern Region,Tamil Nadu,602105,2021,Q2,116613
Southern Region,Tamil Nadu,600100,2021,Q2,112485
Southern Region,Tamil Nadu,635126,2021,Q2,103999
Southern Region,Tamil Nadu,600056,2021,Q2,100579
Southern Region,Tamil Nadu,600003,2021,Q2,99585
Southern Region,Tamil Nadu,600053,2021,Q2,94042
Southern Region,Tamil Nadu,600116,2021,Q2,91189
Southern Region,Tamil Nadu,600042,2021,Q2,86035
Southern Region,Tamil Nadu,641602,2021,Q3,152392
Southern Region,Tamil Nadu,635109,2021,Q3,136599
Southern Region,Tamil Nadu,602105,2021,Q3,125331
Southern Region,Tamil Nadu,600100,2021,Q3,120046
Southern Region,Tamil Nadu,635126,2021,Q3,111400
Southern Region,Tamil Nadu,600056,2021,Q3,107501
Southern Region,Tamil Nadu,600003,2021,Q3,106261
Southern Region,Tamil Nadu,600053,2021,Q3,100637
Southern Region,Tamil Nadu,600116,2021,Q3,97574
Southern Region,Tamil Nadu,600042,2021,Q3,91756
Southern Region,Tamil Nadu,641602,2021,Q4,162911
Southern Region,Tamil Nadu,635109,2021,Q4,145634
Southern Region,Tamil Nadu,602105,2021,Q4,133972
Southern Region,Tamil Nadu,600100,2021,Q4,127705
Southern Region,Tamil Nadu,635126,2021,Q4,118854
Southern Region,Tamil Nadu,600056,2021,Q4,114499
Southern Region,Tamil Nadu,600003,2021,Q4,113049
Southern Region,Tamil Nadu,600053,2021,Q4,107237
Southern Region,Tamil Nadu,600116,2021,Q4,103946
Southern Region,Tamil Nadu,600042,2021,Q4,97578
Southern Region,Tamil Nadu,641602,2022,Q1,172812
Southern Region,Tamil Nadu,635109,2022,Q1,154260
Southern Region,Tamil Nadu,602105,2022,Q1,142269
Southern Region,Tamil Nadu,600100,2022,Q1,134860
Southern Region,Tamil Nadu,635126,2022,Q1,125806
Southern Region,Tamil Nadu,600056,2022,Q1,121108
Southern Region,Tamil Nadu,600003,2022,Q1,119226
Southern Region,Tamil Nadu,600053,2022,Q1,113418
Southern Region,Tamil Nadu,600116,2022,Q1,109830
Southern Region,Tamil Nadu,600042,2022,Q1,102844
Southern Region,Tamil Nadu,641602,2022,Q2,182250
Southern Region,Tamil Nadu,635109,2022,Q2,162465
Southern Region,Tamil Nadu,602105,2022,Q2,150085
Southern Region,Tamil Nadu,600100,2022,Q2,141741
Southern Region,Tamil Nadu,635126,2022,Q2,132473
Southern Region,Tamil Nadu,600056,2022,Q2,127333
Southern Region,Tamil Nadu,600003,2022,Q2,125101
Southern Region,Tamil Nadu,600053,2022,Q2,119247
Southern Region,Tamil Nadu,600116,2022,Q2,115418
Southern Region,Tamil Nadu,600042,2022,Q2,107903
Southern Region,Tamil Nadu,641602,2022,Q3,192242
Southern Region,Tamil Nadu,635109,2022,Q3,170986
Southern Region,Tamil Nadu,602105,2022,Q3,158440
Southern Region,Tamil Nadu,600100,2022,Q3,148795
Southern Region,Tamil Nadu,635126,2022,Q3,139569
Southern Region,Tamil Nadu,600056,2022,Q3,133858
Southern Region,Tamil Nadu,600003,2022,Q3,131177
Southern Region,Tamil Nadu,600053,2022,Q3,125379
Southern Region,Tamil Nadu,600116,2022,Q3,121335
Southern Region,Tamil Nadu,600042,2022,Q3,113181
Southern Region,Tamil Nadu,641602,2022,Q4,202276
Southern Region,Tamil Nadu,635109,2022,Q4,179344
Southern Region,Tamil Nadu,602105,2022,Q4,166520
Southern Region,Tamil Nadu,600100,2022,Q4,155909
Southern Region,Tamil Nadu,635126,2022,Q4,146590
Southern Region,Tamil Nadu,600056,2022,Q4,140407
Southern Region,Tamil Nadu,600003,2022,Q4,137459
Southern Region,Tamil Nadu,600053,2022,Q4,131493
Southern Region,Tamil Nadu,600116,2022,Q4,127254
Southern Region,Tamil Nadu,600042,2022,Q4,118508
Southern Region,Telangana,500072,2018,Q1,105012
Southern Region,Telangana,505001,2018,Q1,55361
Southern Region,Telangana,500018,2018,Q1,50431
Southern Region,Telangana,500081,2018,Q1,45422
Southern Region,Telangana,500039,2018,Q1,44050
Southern Region,Telangana,500016,2018,Q1,44047
Southern Region,Telangana,500032,2018,Q1,43828
Southern Region,Telangana,500055,2018,Q1,41831
Southern Region,Telangana,502032,2018,Q1,41008
Southern Region,Telangana,500037,2018,Q1,39329
Southern Region,Telangana,500072,2018,Q2,129543
Southern Region,Telangana,505001,2018,Q2,69318
Southern Region,Telangana,500018,2018,Q2,63870
Southern Region,Telangana,500081,2018,Q2,56358
Southern Region,Telangana,500039,2018,Q2,55613
Southern Region,Telangana,500016,2018,Q2,55227
Southern Region,Telangana,500032,2018,Q2,54696
Southern Region,Telangana,500055,2018,Q2,53532
Southern Region,Telangana,502032,2018,Q2,50926
Southern Region,Telangana,500037,2018,Q2,49738
Southern Region,Telangana,500072,2018,Q3,152034
Southern Region,Telangana,505001,2018,Q3,80561
Southern Region,Telangana,500018,2018,Q3,77041
Southern Region,Telangana,500081,2018,Q3,67378
Southern Region,Telangana,500016,2018,Q3,66636
Southern Region,Telangana,500032,2018,Q3,66180
Southern Region,Telangana,500039,2018,Q3,65591
Southern Region,Telangana,500055,2018,Q3,64310
Southern Region,Telangana,500008,2018,Q3,59887
Southern Region,Telangana,500037,2018,Q3,59560
Southern Region,Telangana,500072,2018,Q4,188465
Southern Region,Telangana,500018,2018,Q4,99797
Southern Region,Telangana,505001,2018,Q4,98937
Southern Region,Telangana,500016,2018,Q4,83751
Southern Region,Telangana,500081,2018,Q4,83424
Southern Region,Telangana,500055,2018,Q4,82804
Southern Region,Telangana,500039,2018,Q4,82675
Southern Region,Telangana,500032,2018,Q4,82107
Southern Region,Telangana,500008,2018,Q4,77897
Southern Region,Telangana,500037,2018,Q4,77674
Southern Region,Telangana,500072,2019,Q1,221180
Southern Region,Telangana,500018,2019,Q1,122206
Southern Region,Telangana,505001,2019,Q1,117965
Southern Region,Telangana,500055,2019,Q1,101115
Southern Region,Telangana,500039,2019,Q1,99557
Southern Region,Telangana,500016,2019,Q1,98286
Southern Region,Telangana,500081,2019,Q1,96365
Southern Region,Telangana,500008,2019,Q1,95864
Southern Region,Telangana,500032,2019,Q1,95389
Southern Region,Telangana,500037,2019,Q1,94815
Southern Region,Telangana,500072,2019,Q2,242007
Southern Region,Telangana,500018,2019,Q2,136968
Southern Region,Telangana,505001,2019,Q2,132856
Southern Region,Telangana,500055,2019,Q2,113344
Southern Region,Telangana,500039,2019,Q2,110276
Southern Region,Telangana,500008,2019,Q2,109098
Southern Region,Telangana,500016,2019,Q2,107543
Southern Region,Telangana,500037,2019,Q2,105786
Southern Region,Telangana,500081,2019,Q2,104692
Southern Region,Telangana,500032,2019,Q2,104250
Southern Region,Telangana,500072,2019,Q3,261019
Southern Region,Telangana,500018,2019,Q3,151140
Southern Region,Telangana,505001,2019,Q3,147716
Southern Region,Telangana,500055,2019,Q3,125011
Southern Region,Telangana,500008,2019,Q3,122840
Southern Region,Telangana,500039,2019,Q3,120841
Southern Region,Telangana,500037,2019,Q3,116709
Southern Region,Telangana,500016,2019,Q3,116204
Southern Region,Telangana,500032,2019,Q3,112642
Southern Region,Telangana,500081,2019,Q3,112128
Southern Region,Telangana,500072,2019,Q4,279498
Southern Region,Telangana,500018,2019,Q4,165518
Southern Region,Telangana,505001,2019,Q4,163234
Southern Region,Telangana,500055,2019,Q4,137330
Southern Region,Telangana,500008,2019,Q4,136530
Southern Region,Telangana,500039,2019,Q4,131225
Southern Region,Telangana,500037,2019,Q4,127455
Southern Region,Telangana,500016,2019,Q4,124539
Southern Region,Telangana,500032,2019,Q4,120627
Southern Region,Telangana,502032,2019,Q4,119900
Southern Region,Telangana,500072,2020,Q1,296003
Southern Region,Telangana,500018,2020,Q1,179037
Southern Region,Telangana,505001,2020,Q1,177789
Southern Region,Telangana,500008,2020,Q1,150197
Southern Region,Telangana,500055,2020,Q1,148821
Southern Region,Telangana,500039,2020,Q1,140426
Southern Region,Telangana,500037,2020,Q1,137674
Southern Region,Telangana,500016,2020,Q1,131969
Southern Region,Telangana,502032,2020,Q1,128750
Southern Region,Telangana,500032,2020,Q1,127812
Southern Region,Telangana,500072,2020,Q2,309469
Southern Region,Telangana,505001,2020,Q2,191796
Southern Region,Telangana,500018,2020,Q2,190988
Southern Region,Telangana,500008,2020,Q2,161851
Southern Region,Telangana,500055,2020,Q2,158980
Southern Region,Telangana,500039,2020,Q2,148574
Southern Region,Telangana,500037,2020,Q2,147485
Southern Region,Telangana,502032,2020,Q2,137595
Southern Region,Telangana,500016,2020,Q2,137551
Southern Region,Telangana,506002,2020,Q2,135673
Southern Region,Telangana,500072,2020,Q3,328018
Southern Region,Telangana,505001,2020,Q3,207595
Southern Region,Telangana,500018,2020,Q3,206235
Southern Region,Telangana,500008,2020,Q3,177153
Southern Region,Telangana,500055,2020,Q3,171640
Southern Region,Telangana,500039,2020,Q3,159071
Southern Region,Telangana,500037,2020,Q3,158992
Southern Region,Telangana,502032,2020,Q3,148439
Southern Region,Telangana,506002,2020,Q3,146501
Southern Region,Telangana,500016,2020,Q3,145433
Southern Region,Telangana,500072,2020,Q4,350832
Southern Region,Telangana,505001,2020,Q4,224585
Southern Region,Telangana,500018,2020,Q4,223960
Southern Region,Telangana,500008,2020,Q4,196413
Southern Region,Telangana,500055,2020,Q4,185974
Southern Region,Telangana,500037,2020,Q4,172249
Southern Region,Telangana,500039,2020,Q4,170938
Southern Region,Telangana,502032,2020,Q4,160918
Southern Region,Telangana,506002,2020,Q4,158383
Southern Region,Telangana,500013,2020,Q4,157587
Southern Region,Telangana,500072,2021,Q1,375272
Southern Region,Telangana,505001,2021,Q1,240644
Southern Region,Telangana,500018,2021,Q1,240435
Southern Region,Telangana,500008,2021,Q1,211989
Southern Region,Telangana,500055,2021,Q1,200132
Southern Region,Telangana,500037,2021,Q1,185174
Southern Region,Telangana,500039,2021,Q1,183186
Southern Region,Telangana,502032,2021,Q1,172567
Southern Region,Telangana,506002,2021,Q1,169755
Southern Region,Telangana,500013,2021,Q1,169256
Southern Region,Telangana,500072,2021,Q2,398987
Southern Region,Telangana,505001,2021,Q2,256261
Southern Region,Telangana,500018,2021,Q2,255966
Southern Region,Telangana,500008,2021,Q2,225800
